STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        856;20180813;   10;  20.4;   2.9;    9;  16.2;   6;    9.800;-999;   5.1;  17.7;  948.40;   21.6;   73.00;   30.0;   16.6;   14.5;eor
        856;20180814;   10;   9.1;   3.5;    9;   0.9;   6;    2.400;-999;   7.8;  16.7;  952.20;   18.8;   77.00;   21.6;   16.2;   15.8;eor
        856;20180815;   10;   5.6;   2.2;    9;   0.0;   0;    5.800;-999;   5.3;  16.3;  956.40;   18.7;   76.00;   23.4;   13.8;   12.1;eor
        856;20180816;   10;   7.5;   2.5;    9;   0.0;   0;   12.800;-999;   0.5;  15.3;  953.80;   19.4;   70.00;   26.0;   12.1;   10.6;eor
        856;20180817;   10;   6.0;   1.7;    9;   0.0;   0;   12.800;-999;   2.3;  15.4;  952.30;   20.5;   66.00;   27.3;   13.3;   11.3;eor
        856;20180818;   10;   7.7;   2.4;    9;   0.0;   0;   11.800;-999;   5.7;  17.2;  956.40;   21.6;   67.00;   26.9;   16.5;   14.6;eor
        856;20180819;   10;   5.7;   1.5;    9;   0.0;   0;   12.600;-999;   2.0;  16.2;  956.50;   21.9;   65.00;   29.2;   14.5;   12.9;eor
        856;20180820;   10;   4.9;   2.2;    9;   0.0;   0;   12.300;-999;   4.5;  16.7;  955.40;   22.4;   64.00;   28.3;   16.7;   14.7;eor
        856;20180821;   10;   7.1;   2.1;    9;   0.0;   0;   12.500;-999;   0.7;  16.4;  955.40;   22.1;   64.00;   28.9;   15.4;   13.4;eor
        856;20180822;   10;   6.2;   1.9;    9;   0.3;   6;   11.700;-999;   1.0;  16.8;  953.90;   22.6;   64.00;   30.6;   14.4;   13.0;eor
        856;20180823;   10;  13.6;   2.5;    9;   0.8;   6;    5.600;-999;   7.6;  17.5;  951.40;   21.3;   71.00;   28.5;   16.9;   16.0;eor
        856;20180824;   10;  12.9;   2.7;    9;  16.8;   6;    1.100;-999;   7.6;  17.0;  950.00;   18.2;   82.00;   21.3;   14.5;   13.2;eor
        856;20180825;   10;  10.6;   3.3;    9;  24.6;   6;    0.200;-999;   7.8;  13.0;  950.90;   13.3;   86.00;   17.3;    9.6;    9.5;eor
        856;20180826;   10;   9.3;   3.0;    9;   4.7;   6;    4.600;-999;   7.0;  10.5;  953.60;   10.8;   83.00;   16.0;    6.8;    4.7;eor
        856;20180827;   10;   8.4;   2.0;    9;   0.0;   6;   11.100;-999;   2.7;  10.6;  953.40;   15.4;   63.00;   23.6;    4.3;    3.0;eor
        856;20180828;   10;   5.3;   2.2;    9;   0.0;   0;   10.200;-999;   5.7;  15.7;  955.40;   19.1;   72.00;   25.3;   13.7;   12.2;eor
        856;20180829;   10;  17.1;   2.3;    9;   3.9;   6;    9.000;-999;   4.9;  16.4;  951.80;   19.3;   76.00;   27.5;   11.6;   10.6;eor
        856;20180830;   10;  11.7;   2.9;    9;  13.9;   6;    0.000;-999;   7.8;  16.7;  955.80;   15.8;   93.00;   18.8;   12.7;   11.4;eor
        856;20180831;   10;   7.5;   2.2;    9;  20.4;   6;    0.000;-999;   7.5;  15.1;  955.10;   13.4;   98.00;   15.1;   11.8;   10.5;eor
        856;20180901;   10;   8.3;   2.7;    9;   4.3;   6;    0.000;-999;   7.5;  13.9;  956.80;   12.4;   96.00;   13.7;   11.6;   11.4;eor
        856;20180902;   10;   7.5;   2.3;    9;   0.0;   6;    0.400;-999;   7.5;  14.1;  956.10;   13.6;   90.00;   16.3;   11.5;   11.3;eor
        856;20180903;   10;   7.5;   1.7;    9;   8.1;   6;    0.900;-999;   7.9;  15.1;  952.30;   15.6;   86.00;   19.2;   12.7;   12.0;eor
        856;20180904;   10;  11.4;   3.5;    9;   9.2;   6;    0.000;-999;   7.4;  15.8;  952.50;   14.8;   94.00;   17.0;   13.2;   11.5;eor
        856;20180905;   10;   6.6;   2.1;    9;   0.0;   4;   11.300;-999;   3.7;  16.1;  953.20;   16.9;   85.00;   22.9;   10.7;    9.5;eor
        856;20180906;   10;   6.2;   2.2;    9;   0.0;   6;   11.700;-999;   4.0;  15.4;  949.10;   17.3;   80.00;   23.8;   10.6;    9.0;eor
        856;20180907;   10;   7.9;   2.4;    9;  20.7;   8;    0.200;-999;   7.7;  17.0;  951.50;   16.4;   91.00;   19.9;   14.4;   13.6;eor
        856;20180908;   10;   5.9;   1.9;    9;   0.0;   0;    8.100;-999;   4.6;  15.3;  957.10;   16.1;   85.00;   20.8;   11.5;   10.1;eor
        856;20180909;   10;   4.5;   1.8;    9;   0.0;   0;   11.400;-999;   5.3;  14.7;  958.30;   16.5;   81.00;   23.8;    9.6;    8.4;eor
        856;20180910;   10;   5.3;   1.7;    9;   0.0;   0;   11.000;-999;   4.3;  14.4;  959.70;   17.6;   74.00;   24.9;   10.5;    8.3;eor
        856;20180911;   10;   4.6;   1.7;    9;   0.0;   0;   11.400;-999;  -999;  14.2;  961.20;   18.5;   69.00;   25.6;   11.8;    9.6;eor
        856;20180912;   10;   3.8;   1.5;    9;   0.0;   0;   11.400;-999;   1.7;  14.3;  958.40;   19.3;   67.00;   28.3;   11.9;    9.5;eor
        856;20180913;   10;   6.4;   2.2;    9;   4.8;   6;    8.700;-999;   4.9;  16.8;  954.30;   19.6;   74.00;   23.9;   14.3;   11.5;eor
        856;20180914;   10;   6.9;   1.8;    9;   9.9;   6;    2.100;-999;   6.0;  16.2;  956.00;   15.5;   92.00;   18.5;   11.7;   10.5;eor
        856;20180915;   10;   6.2;   1.9;    9;   0.0;   6;    2.000;-999;   7.0;  15.7;  959.10;   15.6;   89.00;   19.7;   11.3;    9.9;eor
        856;20180916;   10;   6.9;   2.5;    9;   0.0;   6;   10.800;-999;   4.5;  16.4;  958.60;   17.0;   86.00;   22.5;   11.6;   10.1;eor
        856;20180917;   10;   6.4;   2.0;    9;   0.0;   0;    9.000;-999;   3.4;  17.0;  957.00;   18.2;   82.00;   24.1;   13.2;   12.2;eor
        856;20180918;   10;  15.4;   2.3;    9;  36.0;   8;   10.600;-999;   2.0;  16.9;  955.00;   18.6;   81.00;   26.3;   12.6;   11.1;eor
        856;20180919;   10;   7.2;   1.8;    9;   0.0;   0;    8.300;-999;   3.5;  16.1;  957.80;   17.6;   82.00;   23.7;   12.8;   11.6;eor
        856;20180920;   10;   5.1;   1.9;    9;   0.0;   0;   11.000;-999;   0.6;  15.9;  956.40;   18.0;   79.00;   25.0;   11.9;   10.5;eor
        856;20180921;   10;  16.6;   2.9;    9;   4.7;   6;    9.800;-999;   4.0;  14.9;  951.30;   19.0;   70.00;   26.6;   11.1;    9.4;eor
        856;20180922;   10;   9.7;   3.0;    9;   9.3;   6;    3.700;-999;   7.8;  10.8;  958.40;   12.7;   75.00;   16.4;   10.2;    9.7;eor
        856;20180923;   10;  19.5;   3.5;    9;  13.1;   6;    3.200;-999;   6.8;  15.6;  951.40;   15.9;   86.00;   23.4;   10.4;   10.4;eor
        856;20180924;   10;  17.4;   6.0;    9;   0.0;   6;    2.600;-999;   6.4;   8.5;  964.60;    9.4;   72.00;   12.3;    6.7;    4.9;eor
        856;20180925;   10;   7.7;   2.6;    9;   0.0;   6;    6.800;-999;   4.2;   7.4;  971.30;    7.4;   72.00;   11.7;    1.5;   -0.4;eor
        856;20180926;   10;   6.4;   2.5;    9;   0.0;   0;   10.000;-999;   5.5;   8.3;  969.10;    8.4;   76.00;   16.5;    1.1;   -0.7;eor
        856;20180927;   10;   5.5;   1.9;    9;   0.0;   0;   10.700;-999;   0.7;   9.9;  964.20;   12.3;   72.00;   19.9;    4.3;    2.5;eor
        856;20180928;   10;   6.1;   1.9;    9;   0.0;   0;    7.500;-999;   4.1;  11.1;  957.30;   14.5;   68.00;   20.6;    6.2;    4.0;eor
        856;20180929;   10;  11.2;   4.2;    9;   0.0;   0;    8.800;-999;   5.0;   8.9;  959.60;   10.4;   71.00;   14.4;    4.1;    1.9;eor
        856;20180930;   10;   4.1;   1.7;    9;   6.0;   6;    9.900;-999;   1.3;  10.1;  952.90;   10.1;   82.00;   19.1;    2.5;    0.6;eor
        856;20181001;   10;  15.2;   4.8;    9;  15.5;   6;    0.000;-999;   7.5;  10.7;  950.50;   10.1;   86.00;   12.8;    7.8;    6.9;eor
        856;20181002;   10;  14.1;   5.7;    9;   0.8;   6;    1.200;   0;   7.3;   8.1;  957.40;    8.6;   74.00;   11.4;    5.1;    5.0;eor
        856;20181003;   10;  14.5;   5.2;    9;   0.1;   6;    0.400;   0;   7.9;  10.8;  960.30;   11.8;   78.00;   13.5;    9.5;    8.4;eor
        856;20181004;   10;   6.2;   2.4;    9;   0.0;   0;   10.200;   0;   1.6;  10.6;  962.10;   10.9;   82.00;   15.8;    5.7;    4.0;eor
        856;20181005;   10;   4.7;   1.9;    9;   0.0;   0;   10.200;   0;   3.8;  10.5;  956.80;   10.7;   83.00;   18.4;    4.1;    1.6;eor
        856;20181006;   10;   3.8;   1.5;    9;   1.0;   6;    7.300;   0;   7.9;  11.8;  950.30;   13.2;   79.00;   21.7;    6.1;    4.4;eor
        856;20181007;   10;   4.5;   1.7;    9;   0.0;   6;    0.200;   0;   7.8;  14.4;  951.40;   14.5;   88.00;   17.4;   12.4;   11.1;eor
        856;20181008;   10;   6.8;   2.6;    9;   0.0;   0;    5.100;   0;   4.4;  13.8;  956.00;   13.4;   90.00;   17.7;   10.0;    8.1;eor
        856;20181009;   10;   6.1;   1.9;    9;   0.0;   0;    3.200;   0;   5.7;  13.8;  957.60;   13.3;   91.00;   16.6;    9.7;    8.1;eor
        856;20181010;   10;   8.1;   2.9;    9;   0.0;   0;    9.900;   0;   2.3;  12.8;  954.80;   13.8;   81.00;   20.2;    8.1;    5.7;eor
        856;20181011;   10;   7.3;   2.7;    9;   0.0;   6;    9.800;   0;   0.8;   9.8;  952.80;   15.6;   56.00;   23.6;    6.8;    4.7;eor
        856;20181012;   10;   4.7;   1.8;    9;   0.0;   0;    8.200;   0;   2.6;  12.3;  959.30;   16.5;   67.00;   23.1;   10.6;    7.9;eor
        856;20181013;   10;   8.3;   2.7;    9;   0.0;   0;    9.700;   0;   0.0;  12.2;  957.50;   13.9;   78.00;   20.3;    7.9;    6.2;eor
        856;20181014;   10;   7.5;   2.6;    9;   0.0;   0;    9.600;   0;   0.1;   9.3;  951.50;   16.0;   53.00;   23.2;    7.3;    5.0;eor
        856;20181015;   10;   7.1;   2.4;    9;   0.0;   0;    6.600;   0;   2.0;  10.1;  951.40;   14.5;   61.00;   21.4;    8.8;    6.1;eor
        856;20181016;   10;   4.9;   1.6;    9;   0.0;   0;    9.400;   0;   1.1;   9.7;  954.60;   13.9;   62.00;   20.4;    7.6;    5.2;eor
        856;20181017;   10;   4.4;   1.8;    9;   0.0;   0;    9.400;   0;   0.1;  10.3;  954.80;   12.0;   75.00;   18.8;    5.9;    3.7;eor
        856;20181018;   10;   2.9;   1.3;    9;   0.0;   0;    8.600;   0;   4.3;  10.8;  955.20;   10.8;   84.00;   17.6;    5.8;    3.6;eor
        856;20181019;   10;   6.3;   1.8;    9;   0.0;   4;    8.500;   0;   1.8;  11.0;  957.30;   10.2;   89.00;   15.7;    5.4;    3.6;eor
        856;20181020;   10;   5.4;   1.7;    9;   0.0;   6;    1.600;   0;   7.7;  10.9;  962.30;   10.8;   85.00;   14.4;    8.2;    6.2;eor
        856;20181021;   10;   8.5;   2.6;    9;   0.0;   0;    5.300;   0;   3.6;   8.1;  962.20;    8.3;   75.00;   12.5;    2.4;   -0.3;eor
        856;20181022;   10;   5.1;   1.9;    9;   0.0;   0;    9.400;   0;   1.7;   7.1;  962.10;    6.4;   75.00;   12.6;   -0.3;   -2.3;eor
        856;20181023;   10;  21.9;   5.2;    9;   4.7;   6;    2.600;   0;   6.4;   8.4;  960.60;    9.6;   71.00;   13.9;    3.9;    1.9;eor
        856;20181024;   10;  20.1;   8.9;    9;   4.7;   6;    0.000;   0;   7.4;  10.8;  956.10;   10.7;   84.00;   12.9;    8.8;    7.0;eor
        856;20181025;   10;  11.6;   4.3;    9;   0.0;   0;    3.400;   0;   7.0;  11.3;  954.80;   12.1;   80.00;   15.3;    9.7;    9.0;eor
        856;20181026;   10;   4.8;   1.5;    9;   0.7;   6;    8.700;   0;   5.3;   9.7;  946.70;   10.1;   80.00;   16.1;    5.5;    3.6;eor
        856;20181027;   10;   7.9;   2.7;    9;  13.8;   6;    0.000;   0;   7.4;   8.4;  943.60;    6.1;   90.00;    9.0;    4.5;    4.2;eor
        856;20181028;   10;   9.6;   3.7;    9;   5.2;   6;    0.000;   0;   7.5;   8.0;  939.90;    4.5;   95.00;    5.4;    3.6;    3.4;eor
        856;20181029;   10;   9.7;   3.6;    9;   1.1;   6;    1.500;   0;   7.2;  10.1;  933.20;    8.2;   92.00;   16.0;    4.6;    4.7;eor
        856;20181030;   10;  20.9;   4.3;    9;   0.0;   0;    4.300;   0;   3.2;   7.0;  936.70;    9.9;   60.00;   17.4;    1.8;   -0.5;eor
        856;20181031;   10;   7.9;   2.8;    9;   0.0;   0;    2.800;   0;   6.8;   7.3;  951.70;    6.2;   78.00;   12.6;    0.1;   -1.7;eor
        856;20181101;   10;   8.8;   2.3;    9;   0.0;   0;    0.000;   0;   6.9;   8.6;  948.90;   10.7;   68.00;   19.1;    5.3;    2.9;eor
        856;20181102;   10;   3.2;   1.5;    9;   1.7;   6;    0.000;   0;   7.8;   9.3;  957.30;    7.5;   90.00;   10.0;    4.2;    2.4;eor
        856;20181103;   10;   6.9;   2.4;    9;   0.0;   0;    0.000;   0;   7.7;  10.5;  959.70;    8.9;   93.00;   10.5;    7.5;    7.2;eor
        856;20181104;   10;   5.3;   2.5;    9;   0.0;   0;    0.000;   0;   7.9;  10.8;  952.20;    9.0;   94.00;   10.4;    4.8;    3.5;eor
        856;20181105;   10;  10.2;   2.3;    9;   0.0;   0;    7.200;   0;   5.1;   9.3;  946.60;   12.4;   68.00;   20.4;    4.0;    2.1;eor
        856;20181106;   10;   8.6;   2.3;    9;   0.0;   0;    7.700;   0;   4.7;   9.6;  945.90;   14.0;   61.00;   20.7;    6.0;    3.3;eor
        856;20181107;   10;   6.6;   2.5;    9;   0.0;   0;    6.600;   0;   6.6;  10.8;  948.60;   11.1;   82.00;   16.7;    5.3;    3.3;eor
        856;20181108;   10;   7.2;   2.6;    9;   0.0;   0;    4.300;   0;   3.8;   9.9;  955.50;    8.9;   87.00;   14.0;    5.3;    2.8;eor
        856;20181109;   10;   6.0;   2.0;    9;   0.0;   0;    0.000;   0;   8.0;   9.3;  952.00;    6.5;   97.00;    7.8;    4.6;    3.6;eor
        856;20181110;   10;   6.2;   2.8;    9;   0.1;   6;    5.100;   0;   5.3;   9.3;  947.40;    6.8;   94.00;   11.8;    4.5;    4.3;eor
        856;20181111;   10;   5.8;   2.1;    9;   0.0;   0;    6.500;   0;   4.3;   9.3;  950.90;    7.3;   91.00;   13.2;    3.9;    1.8;eor
        856;20181112;   10;   5.7;   2.2;    9;   0.0;   0;    8.100;   0;   2.3;   9.1;  955.40;    7.8;   87.00;   15.5;    1.7;    0.2;eor
        856;20181113;   10;   8.6;   2.4;    9;   0.0;   6;    2.900;   0;   7.5;   9.3;  962.30;    8.5;   85.00;   15.1;    3.6;    1.5;eor
        856;20181114;   10;   8.0;   2.7;    9;   0.0;   6;    4.700;   0;   6.9;   9.1;  964.70;    6.5;   94.00;    8.4;    5.1;    3.4;eor
        856;20181115;   10;   4.6;   1.8;    9;   0.0;   6;    0.000;   0;   7.8;   7.6;  961.80;    3.5;   97.00;    5.1;   -0.4;   -1.5;eor
        856;20181116;   10;   7.6;   2.7;    9;   0.0;   0;    1.400;   0;   5.9;   6.5;  962.10;    2.3;   90.00;    4.1;   -1.4;   -3.5;eor
        856;20181117;   10;  13.2;   4.4;    9;   0.0;   0;    7.800;   0;   0.7;   5.2;  960.70;    0.9;   81.00;    5.4;   -3.5;   -5.7;eor
        856;20181118;   10;   8.8;   2.9;    9;   0.7;   7;    7.700;   0;   2.3;   4.8;  955.90;    0.1;   78.00;    4.6;   -4.6;   -7.0;eor
        856;20181119;   10;  10.8;   5.3;    9;   0.2;   8;    0.200;   0;   6.9;   5.0;  946.10;   -0.9;   88.00;    0.4;   -2.3;   -4.0;eor
        856;20181120;   10;  13.8;   4.8;    9;   0.0;   0;    6.400;   0;   3.8;   5.4;  941.50;    0.7;   84.00;    5.1;   -3.1;   -5.0;eor
        856;20181121;   10;   6.7;   2.8;    9;   0.0;   6;    0.000;   0;   8.0;   5.8;  949.00;    0.2;   94.00;    1.2;   -0.9;   -0.9;eor
        856;20181122;   10;   5.0;   1.9;    9;   0.0;   0;    5.100;   0;   5.1;   6.0;  954.30;    1.2;   90.00;    6.1;   -3.0;   -4.6;eor
        856;20181123;   10;   7.0;   2.8;    9;   0.0;   6;    0.000;   0;   8.0;   6.5;  953.60;    0.9;   98.00;    2.8;   -1.0;   -1.0;eor
        856;20181124;   10;  10.2;   2.3;    9;   0.4;   6;    0.000;   0;   7.9;   7.6;  949.00;    4.4;   91.00;    7.5;    1.2;   -0.5;eor
        856;20181125;   10;   7.5;   2.7;    9;   1.1;   6;    0.000;   0;   7.8;   7.2;  943.90;    2.6;   97.00;    4.3;    0.1;   -1.0;eor
        856;20181126;   10;   5.6;   1.3;    9;  13.8;   8;    0.000;   0;   7.6;   6.5;  941.60;    1.3;   96.00;    3.2;    0.1;    0.0;eor
        856;20181127;   10;   7.1;   2.5;    9;   1.9;   8;    0.000;   0;   7.3;   6.1;  952.00;    0.8;   94.00;    1.3;    0.4;    0.0;eor
        856;20181128;   10;   6.9;   2.9;    9;   0.0;   0;    0.000;   0;   7.3;   5.6;  959.60;   -0.3;   93.00;    0.9;   -3.0;   -4.8;eor
        856;20181129;   10;   7.1;   3.6;    9;   0.0;   0;    6.600;   0;   7.4;   4.8;  956.10;   -1.8;   89.00;    1.9;   -4.3;   -6.0;eor
        856;20181130;   10;   6.1;   1.8;    9;   6.4;   6;    0.000;   0;   8.0;   6.1;  951.40;    0.8;   93.00;    4.0;   -2.1;   -2.5;eor
        856;20181201;   10;   8.2;   2.2;    9;   0.1;   6;    1.300;   0;   6.7;   7.6;  953.00;    4.2;   92.00;    8.3;   -0.1;   -2.1;eor
        856;20181202;   10;  11.5;   3.1;    9;   6.8;   6;    0.100;   0;   7.3;   7.5;  946.40;    5.1;   85.00;   10.8;   -0.7;   -2.2;eor
        856;20181203;   10;  17.7;   4.4;    9;   3.0;   6;    0.600;   0;   7.9;   9.8;  944.70;   10.7;   76.00;   13.7;    7.7;    6.5;eor
        856;20181204;   10;  15.2;   5.9;    9;   8.3;   6;    0.300;   0;   6.8;   8.2;  953.80;    7.4;   80.00;   11.2;    3.0;    2.7;eor
        856;20181205;   10;   7.2;   3.0;    9;   1.9;   6;    0.000;   0;   8.0;   7.4;  959.90;    3.5;   94.00;    5.0;    2.5;    2.0;eor
        856;20181206;   10;   7.5;   2.7;    9;   0.5;   6;    0.000;   0;   7.7;   9.1;  956.10;    7.1;   90.00;    9.5;    3.0;    2.9;eor
        856;20181207;   10;  18.0;   2.8;    9;   3.6;   6;    0.900;   0;   7.6;   8.8;  950.10;    9.2;   76.00;   12.0;    6.7;    3.3;eor
        856;20181208;   10;  21.1;   7.5;    9;   3.3;   6;    4.700;   0;   6.8;   6.1;  948.10;    7.0;   61.00;    9.1;    4.5;    3.4;eor
        856;20181209;   10;  24.3;   8.6;    9;  14.8;   8;    0.000;   0;   7.6;   7.3;  941.80;    6.4;   76.00;    8.8;    3.1;    2.4;eor
        856;20181210;   10;  16.9;   7.5;    9;   6.6;   8;    0.000;   0;   7.4;   6.5;  953.10;    2.5;   88.00;    4.9;    0.3;    0.0;eor
        856;20181211;   10;  14.8;   7.9;    9;   0.2;   8;    0.000;   0;   7.5;   5.4;  955.70;    1.3;   80.00;    2.0;    0.2;    0.2;eor
        856;20181212;   10;  12.0;   4.1;    9;   8.0;   7;    0.000;   0;   7.7;   5.4;  955.60;   -0.4;   90.00;    1.4;   -1.7;   -0.7;eor
        856;20181213;   10;   7.1;   3.2;    9;   0.0;   8;    0.000;   9;   7.4;   4.7;  950.40;   -1.8;   89.00;   -0.8;   -3.1;   -0.5;eor
        856;20181214;   10;   5.3;   1.9;    9;   0.0;   8;    0.000;   4;   7.8;   3.9;  953.10;   -3.5;   83.00;   -3.0;   -4.1;   -1.3;eor
        856;20181215;   10;   5.0;   2.2;    9;   0.0;   8;    0.000;   2;   6.7;   3.9;  957.20;   -3.9;   86.00;   -2.9;  -10.2;   -5.2;eor
        856;20181216;   10;   6.3;   2.3;    9;   1.2;   8;    0.000;   2;   6.7;   4.2;  950.00;   -3.9;   89.00;    1.0;  -10.5;   -4.8;eor
        856;20181217;   10;  10.3;   2.0;    9;   1.5;   6;    1.300;   3;   7.9;   5.6;  957.00;   -0.2;   93.00;    3.4;   -4.5;   -4.4;eor
        856;20181218;   10;   7.5;   2.6;    9;   0.0;   0;    7.000;   0;   5.4;   5.6;  960.00;    0.9;   86.00;    5.8;   -3.8;   -5.5;eor
        856;20181219;   10;   7.7;   1.9;    9;   0.8;   6;    0.000;   0;   7.7;   5.1;  952.60;   -0.7;   87.00;    2.7;   -5.1;   -6.1;eor
        856;20181220;   10;   8.1;   2.8;    9;   0.3;   6;    1.400;   0;   6.8;   6.3;  954.10;    2.9;   83.00;    6.3;   -0.8;   -1.5;eor
        856;20181221;   10;  12.5;   3.7;    9;   5.6;   6;    0.000;   0;   7.7;   6.3;  951.80;    5.5;   70.00;    9.8;    0.8;   -0.7;eor
        856;20181222;   10;  22.2;   6.8;    9;  13.1;   6;    0.000;   0;   7.7;   8.7;  952.40;    8.5;   78.00;   11.4;    6.3;    5.3;eor
        856;20181223;   10;  18.7;   5.1;    9;  22.4;   6;    0.000;   0;   7.6;   8.7;  956.30;    7.2;   86.00;   11.1;    5.5;    4.9;eor
        856;20181224;   10;  24.5;   7.4;    9;   8.4;   8;    0.200;   0;   7.5;   7.5;  957.80;    4.9;   86.00;   12.0;    2.2;    1.4;eor
        856;20181225;   10;   8.8;   4.1;    9;   0.0;   0;    0.000;   0;   6.1;   5.7;  967.80;    1.3;   84.00;    2.6;   -2.4;   -4.0;eor
        856;20181226;   10;   6.1;   1.9;    9;   0.0;   0;    5.300;   0;   3.0;   4.8;  965.80;   -0.6;   83.00;    4.1;   -4.2;   -5.7;eor
        856;20181227;   10;   3.7;   1.7;    9;   0.0;   7;    6.900;   0;   6.0;   4.8;  961.70;   -0.1;   79.00;    5.6;   -4.3;   -6.0;eor
        856;20181228;   10;   4.9;   1.7;    9;   0.0;   0;    3.600;   0;   6.3;   5.4;  961.80;    1.1;   82.00;    5.6;   -2.6;   -4.4;eor
        856;20181229;   10;  10.2;   2.7;    9;   5.4;   8;    0.000;   0;   5.9;   5.2;  965.10;   -0.4;   88.00;    1.7;   -1.9;   -4.4;eor
        856;20181230;   10;  15.2;   7.3;    9;   7.1;   8;    0.000;   0;   7.6;   6.6;  964.30;    2.8;   88.00;    3.7;    0.0;   -0.1;eor
        856;20181231;   10;  10.9;   4.5;    9;  18.7;   8;    0.000;   0;   7.5;   6.8;  966.70;    2.2;   95.00;    3.4;    0.7;    0.0;eor
        856;20190101;   10;  19.8;   6.0;    9;   2.2;   8;    0.000;   0;   7.8;   6.8;  962.20;    3.8;   84.00;    5.0;    1.8;    0.7;eor
        856;20190102;   10;  20.6;   8.1;    9;   0.9;   8;    0.000;   0;   7.4;   4.9;  961.10;    0.1;   80.00;    2.9;   -2.4;   -3.6;eor
        856;20190103;   10;  12.9;   7.3;    9;   0.5;   8;    0.000;   0;   7.6;   3.9;  967.10;   -2.1;   74.00;   -1.2;   -3.0;   -4.1;eor
        856;20190104;   10;  16.6;   7.1;    9;   2.9;   8;    0.000;   2;   7.3;   4.7;  966.50;   -1.4;   86.00;    0.3;   -2.4;   -2.7;eor
        856;20190105;   10;  19.6;   8.6;    9;  16.9;   8;    0.000;   0;   7.6;   5.9;  960.10;    0.3;   95.00;    1.3;   -1.0;   -1.0;eor
        856;20190106;   10;  12.0;   6.0;    9;   9.9;   8;    0.000;   4;   7.5;   6.3;  961.70;    1.0;   96.00;    1.6;    0.3;    0.0;eor
        856;20190107;   10;  11.0;   5.6;    9;   3.0;   8;    0.000;   4;   7.5;   6.3;  964.10;    1.4;   92.00;    2.1;    0.7;    0.0;eor
        856;20190108;   10;  19.3;   8.2;    9;   7.2;   8;    0.200;   2;   7.4;   6.2;  950.50;    2.4;   85.00;    3.8;    0.5;    0.0;eor
        856;20190109;   10;  18.4;   7.9;    9;   6.4;   8;    0.000;   1;   7.5;   5.5;  944.90;    0.0;   91.00;    2.2;   -1.4;   -0.3;eor
        856;20190110;   10;  12.1;   4.5;    9;  10.4;   7;    0.000;  12;   6.4;   5.2;  952.60;   -1.3;   93.00;   -0.6;   -2.9;   -0.3;eor
        856;20190111;   10;  10.6;   4.5;    9;   3.5;   8;    3.300;  24;   7.3;   3.9;  957.80;   -2.8;   79.00;   -1.1;   -4.8;   -0.2;eor
        856;20190112;   10;  14.0;   6.9;    9;  11.1;   8;    0.000;  23;   7.6;   6.0;  954.80;    1.5;   88.00;    2.9;   -1.4;   -0.2;eor
        856;20190113;   10;  18.9;   7.8;    9;  17.1;   8;    0.000;  12;   7.6;   6.8;  943.40;    3.2;   88.00;    5.7;    0.9;    0.0;eor
        856;20190114;   10;  19.4;   7.2;    9;  13.9;   8;    0.000;   0;   7.4;   6.3;  943.60;    1.9;   90.00;    4.8;   -1.1;    0.0;eor
        856;20190115;   10;  17.8;   7.0;    9;   0.0;   8;    0.000;   5;   7.7;   4.9;  954.90;    1.7;   71.00;    3.5;   -0.5;    0.0;eor
        856;20190116;   10;  10.9;   2.7;    9;   0.0;   0;    7.500;   4;   5.6;   4.7;  950.00;    0.2;   76.00;    6.0;   -4.0;   -1.3;eor
        856;20190117;   10;  13.9;   4.6;    9;   0.1;   8;    6.600;   4;   5.6;   5.1;  944.40;    3.6;   65.00;    8.7;   -2.7;   -1.0;eor
        856;20190118;   10;  15.5;   4.5;    9;   0.0;   7;    1.800;   0;   7.0;   4.3;  952.10;   -0.8;   74.00;    3.4;   -6.1;   -4.2;eor
        856;20190119;   10;   7.3;   2.6;    9;   0.0;   0;    6.900;   0;   6.9;   3.1;  949.80;   -5.9;   79.00;   -2.3;   -9.1;   -5.1;eor
        856;20190120;   10;   4.4;   2.1;    9;   0.0;   7;    4.300;   0;   6.0;   3.4;  949.30;   -4.9;   79.00;   -1.3;  -10.0;   -5.5;eor
        856;20190121;   10;   3.7;   1.8;    9;   0.0;   0;    0.000;   0;   8.0;   4.2;  952.90;   -2.9;   85.00;   -0.8;   -4.0;   -1.7;eor
        856;20190122;   10;   6.7;   2.6;    9;   0.0;   7;    0.000;   0;   7.7;   4.0;  945.10;   -4.0;   88.00;   -2.8;   -5.9;   -2.1;eor
        856;20190123;   10;   4.8;   2.0;    9;   0.0;   7;    0.000;   0;   8.0;   3.6;  933.60;   -5.2;   88.00;   -4.4;   -6.0;   -2.1;eor
        856;20190124;   10;   7.2;   1.4;    9;   0.0;   7;    0.000;   0;   7.7;   3.7;  941.90;   -3.5;   78.00;   -1.5;   -4.9;   -2.0;eor
        856;20190125;   10;  11.4;   4.7;    9;   0.0;   8;    0.400;   0;   7.6;   3.3;  950.00;   -4.1;   74.00;   -2.6;   -6.2;   -3.9;eor
        856;20190126;   10;  13.4;   4.7;    9;   6.7;   8;    0.000;   0;   7.5;   5.4;  946.40;    0.7;   81.00;    4.8;   -6.0;   -3.6;eor
